Gene.name	Row.names	logFC	logCPM	F	PValue	FDR	11VG	37VG	38VG	50VG	54VG	55VG	12MII	16MII	53MII	7MII	13MII	17MII	85MII
ALDH1A2	ENSG00000128918	0.146081378	6.334635107	0.078869892	0.781442851	0.910225375	6.899017729	6.701821618	5.494724767	6.586281057	5.775530415	4.580110374	6.502267921	7.423957873	3.586936392	5.453344857	6.670436239	7.023602098	4.476367917
CREBBP	ENSG00000005339	-0.222859589	3.883529827	0.078835774	0.781488847	0.910225375	4.082955622	3.776710484	4.468560439	3.190937801	4.188027443	2.008541136	4.863942682	4.767030231	4.007599917	-2.963713559	2.718806541	0.846179229	1.7204115
RGS22	ENSG00000132554	0.15404371	4.344034545	0.078791469	0.781512187	0.910225375	3.37606563	3.338385835	3.928375027	4.124038923	4.671985074	5.403787214	3.411608422	1.910331686	4.988128722	3.739393201	4.096090223	5.127272604	5.50463836
PROSER2	ENSG00000148426	-0.292192581	1.820555019	0.078528974	0.78190294	0.910581827	3.108814869	2.686028573	1.208281881	1.97638531	1.40141167	0.032747769	1.942407367	1.681106193	2.553383485	-3.689597023	2.705420232	2.10429861	-3.689597023
MRPL50P1	ENSG00000234587	0.401568945	-0.772764692	0.078495174	0.781948613	0.910581827	-3.689597023	-0.585979255	-3.689597023	-2.43707465	-0.403094115	0.089586766	-3.689597023	-1.166021684	0.984689906	-3.689597023	-2.854074504	0.492388697	-3.689597023
TLR2	ENSG00000137462	-0.462708946	1.975186709	0.078469604	0.781983174	0.910581827	2.43849886	2.756847361	-3.259689864	2.647467801	1.731326912	-3.689597023	-3.689597023	3.376508247	-3.689597023	-3.689597023	3.007647531	-3.689597023	-3.689597023
ROBO1	ENSG00000169855	0.171047518	4.510210342	0.078335088	0.782165083	0.910729619	4.672210622	3.619752913	5.814605904	4.032538255	3.333782261	3.149641079	6.078472577	4.427737545	4.563513763	4.096442625	4.34082224	4.199632876	0.462907038
FOXN4	ENSG00000139445	-0.320133329	0.133393325	0.078281856	0.782237116	0.910749463	0.418987158	1.076214524	-1.420978277	0.607945051	-0.915960503	-3.689597023	-1.118781827	1.071969813	-0.61630275	-3.689597023	0.228890185	0.229212984	-3.689597023
CR1L	ENSG00000197721	0.330703624	0.959082397	0.078202196	0.782344962	0.910810998	0.499089207	0.993317584	0.424428733	1.004523862	-3.689597023	0.247788526	1.496813561	0.449969611	-3.689597023	2.5496883	-0.826446344	-0.218554345	-3.689597023
	ENSG00000248242	-0.273215355	-0.366808386	0.078057635	0.782504598	0.910932815	0.196805308	-0.298015613	-1.226783115	-0.584561118	-1.059752018	-0.088124212	-0.090485917	0.349337181	-1.369478619	-2.963713559	0.070842366	1.276956248	-1.508983323
LINC02894	ENSG00000261437	-0.345137445	-0.908143726	0.078021812	0.782589388	0.91096749	-2.119239247	-0.463815068	-0.831885912	-1.060902538	-1.843686527	0.520071281	-3.689597023	-2.560305211	-1.21340585	-3.689597023	0.880294661	-0.218554345	-3.689597023
ZNF391	ENSG00000124613	0.331838893	3.163591434	0.077957214	0.782676995	0.911005439	3.299838873	3.541679979	2.870850629	3.597599879	1.641187655	0.67667641	4.486582523	4.563084557	-3.689597023	-3.689597023	2.664499524	3.838800398	-3.689597023
TTC37	ENSG00000198677	-0.234835044	4.709486212	0.077705605	0.783018599	0.911193974	4.177276696	4.769515141	4.583109413	4.462323305	5.56030172	3.599529763	4.291126318	3.665219423	6.429120927	1.206295834	3.04000243	4.351027315	-3.689597023
SLC30A3	ENSG00000115194	-0.36821329	2.776476561	0.077684909	0.783046724	0.911193974	3.831590551	3.670660906	2.708124693	3.165319058	1.856782159	-1.299179035	2.164066382	3.11051002	-3.689597023	-3.689597023	3.210786659	4.294662932	-3.689597023
TADA2A	ENSG00000276234	-0.110560031	5.962395864	0.077660531	0.783048447	0.911193974	5.482003229	5.554477868	5.191162033	5.957604646	6.472736885	5.830027874	5.414541952	4.98813878	5.204261385	4.825643638	6.562280066	6.097942569	5.921234888
ZNF710	ENSG00000140548	-0.316732949	2.340005938	0.077675847	0.783059041	0.911193974	3.349301768	3.447508567	-1.226783115	2.545239033	2.57527389	-3.689597023	3.177215784	3.07943035	0.619840681	0.629694367	3.071647602	1.229636862	-3.689597023
HMBOX1	ENSG00000147421	-0.194959213	5.270365207	0.077567243	0.783206705	0.911301774	5.168070307	5.001962834	5.692324107	5.176391503	6.077850139	4.319991418	5.52465911	4.676468079	2.004654987	5.118648307	6.522758785	5.512972813	-2.221414225
C12orf40	ENSG00000180116	-0.227688629	4.854614332	0.0775225	0.783267573	0.911308574	3.578600322	3.866789412	4.431264765	5.382216222	3.708623247	5.616967759	1.341958785	4.628961936	3.830594239	5.12913261	4.256136572	5.804951673	-3.689597023
TUFT1	ENSG00000143367	-0.249377901	3.048883174	0.077402829	0.783430464	0.911425878	3.338455636	3.435783503	2.577660979	3.34721189	1.519966102	1.480548886	2.122375658	3.228536895	-3.038342632	-0.170733331	3.102613517	4.199632876	-1.252148343
KRBOX4	ENSG00000147121	-0.275060196	1.558500717	0.077367589	0.783478459	0.911425878	1.397605861	2.232276475	2.531412691	1.76523238	2.414510721	0.19695805	2.767983682	1.50517559	2.252366419	1.268317769	1.748801459	0.96651769	-3.161843097
MIA2-AS1	ENSG00000258940	0.158564299	2.458177524	0.077291052	0.7835467	0.911441245	2.300010401	2.533022908	2.209284213	1.79894354	2.675181486	1.785867222	2.122375658	2.554782799	1.401718709	1.917308818	2.650597231	2.814881878	2.867983121
CAVIN1	ENSG00000177469	0.400323167	2.126051608	0.077242195	0.783649328	0.911496606	1.610921333	-3.689597023	4.322948406	0.556316219	0.303179157	1.768565488	3.021491197	-3.689597023	3.135616573	-3.689597023	2.374300017	-0.678419696	4.456260781
PPRC1	ENSG00000148840	0.306671333	8.782253086	0.077139568	0.783789286	0.911595376	9.629335445	9.196143532	6.940066435	8.667636018	6.3611365	5.509112057	8.627313535	10.84004799	5.746044431	-3.689597023	8.986652313	7.133734576	2.966045985
GET1	ENSG00000182093	-0.123275942	6.604959839	0.076911807	0.784100255	0.911651147	6.902243658	6.555095308	5.779703903	6.696585427	6.835480897	7.212456899	5.977594444	7.297994074	5.655290757	6.283033403	6.700266627	7.726177349	3.980935122
ZMYND12	ENSG00000066185	-0.176804012	3.375659405	0.076855089	0.784141845	0.911651147	3.158993931	3.395997101	3.923267057	4.055963207	3.663542675	3.052911988	0.4373347	2.254398829	1.495201177	4.578777356	3.446282312	3.143236493	4.460753314
SLIRP	ENSG00000119705	-0.201658186	5.827994491	0.076875336	0.784150097	0.911651147	5.133978231	4.281366156	6.084877323	4.865083153	4.924528892	7.51992653	4.542974204	3.706488639	3.975516671	6.136915742	6.332329988	6.800919372	5.81471232
RTN3	ENSG00000133318	-0.147444611	7.120566	0.076839493	0.784199092	0.911651147	7.634408169	6.843892899	6.837227697	7.37019408	7.060815306	6.911162473	6.465226595	7.476346807	5.92993363	3.33078169	7.678048367	8.156056549	6.024987838
GTPBP1	ENSG00000100226	-0.288943745	2.80872714	0.076811497	0.78423737	0.911651147	3.271608583	3.420000363	3.610190189	3.00606676	0.991322299	1.006851357	3.46678863	3.451248834	3.608017031	-3.689597023	2.407745738	1.608246285	-3.689597023
SMG6	ENSG00000070366	-0.261113114	3.747177899	0.076770187	0.784293865	0.911651147	4.383918009	4.662915247	3.353423417	4.003916823	2.861365342	1.147342087	4.753913911	4.377517303	-1.369478619	-3.689597023	2.783936041	2.492918472	4.256289912
	ENSG00000284600	-0.466795187	-0.011045887	0.076717585	0.784365826	0.911651147	0.196805308	-0.298015613	-1.226783115	-0.584561118	-1.059752018	-0.088124212	-0.090485917	0.349337181	-1.369478619	-2.963713559	0.070842366	1.276956248	-1.508983323
LINC01608	ENSG00000253877	0.180893126	5.618939516	0.076685273	0.784410044	0.911651147	6.443277593	5.934385954	6.267272894	4.287325534	4.544135087	5.112999176	5.696979405	6.736814973	3.135616573	5.640864149	6.467330064	6.532612649	1.044712167
IBA57	ENSG00000181873	-0.266386368	0.921581275	0.076655608	0.78441477	0.911651147	1.196068175	2.353558673	1.782674985	0.729469839	0.857613917	-1.160156094	0.4373347	0.794234231	0.777012244	-3.689597023	-1.176859549	-0.218554345	3.033945962
SYNPO2	ENSG00000172403	0.410838562	2.866611399	0.076667466	0.784434416	0.911651147	1.873863559	-3.689597023	4.950034281	0.965473338	3.355204412	2.34838166	2.603480204	-3.689597023	-2.250452946	-0.441537282	2.821647591	0.846179229	6.00743811
CCPG1	ENSG00000260916	-0.266265541	2.655671588	0.076661392	0.78444273	0.911651147	2.982140838	1.791810598	3.357216186	2.39168514	2.646508205	0.977033563	2.565093779	4.080670031	-1.369478619	-3.689597023	2.809186284	1.680411973	-0.527662097
SERTAD2	ENSG00000179833	0.298977227	1.93006871	0.076574539	0.784561654	0.911703968	2.134314956	1.986549732	2.93823479	1.707235242	1.532557002	-3.075700916	3.624432535	2.913117876	2.392602657	-3.689597023	2.304988562	0.714882042	-3.161843097
PREPL	ENSG00000138078	-0.081631894	8.080917331	0.076521641	0.784598277	0.911703968	8.444844063	8.012290538	6.919050751	8.178627186	7.941065753	7.917827315	7.6254993	8.786817318	7.85771968	7.590696869	7.544876119	7.94796145	7.338275763
FOXK2	ENSG00000141568	-0.116098509	4.037350934	0.076423567	0.784732726	0.911796226	4.359984702	4.479016272	3.971077731	4.379334383	3.44452496	3.169551125	3.829424936	3.545236501	4.244787689	3.92893551	4.106312189	3.930435148	3.836302901
SRSF12	ENSG00000154548	0.124350926	4.969114338	0.076286387	0.784920944	0.911900062	4.192414318	4.398751587	4.447366826	4.524096857	4.871003247	5.966214844	4.081389393	5.381210957	4.976017931	3.894934372	4.858930311	5.904354007	4.903411317
TRIB2	ENSG00000071575	0.341079073	1.692947113	0.076247819	0.785009668	0.911900062	0.843970357	-0.01453093	2.737522795	0.965473338	0.857613917	2.564295667	3.874071428	1.3575426	2.998659345	-3.689597023	0.301862376	0.570428392	-3.689597023
ZNF716	ENSG00000182111	-0.456820932	0.825662583	0.076233827	0.785028878	0.911900062	-3.689597023	-0.463815068	-3.689597023	1.042545174	3.297356275	-0.808982274	-3.689597023	2.599285045	-1.072581108	-3.689597023	1.428664649	1.077586677	-3.689597023
ZBTB21	ENSG00000173276	0.12978099	6.116316225	0.076202661	0.785071673	0.911900062	5.638308079	5.975459303	5.328870247	5.966902817	6.271026443	5.73412782	6.131975548	6.141132417	6.183563176	3.514744661	6.457382288	6.93234062	2.762765445
	ENSG00000288016	-0.269563947	2.440204572	0.076183934	0.785097391	0.911900062	0.196805308	-0.298015613	-1.226783115	-0.584561118	-1.059752018	-0.088124212	-0.090485917	0.349337181	-1.369478619	-2.963713559	0.070842366	1.276956248	-1.508983323
	ENSG00000232952	-0.261819905	-0.644505564	0.076032307	0.785270035	0.911976171	0.196805308	-0.298015613	-1.226783115	-0.584561118	-1.059752018	-0.088124212	-0.090485917	0.349337181	-1.369478619	-2.963713559	0.070842366	1.276956248	-1.508983323
CASC9	ENSG00000249395	-0.391084019	-0.436739516	0.076053951	0.785276	0.911976171	-2.380806509	-0.585979255	-0.13359032	-0.837279904	-0.785210482	-1.625293798	-3.689597023	-0.470414042	-2.591267558	-3.689597023	-3.689597023	0.907602809	-3.689597023
HIRA	ENSG00000100084	-0.329610711	1.862541248	0.075980385	0.78537716	0.911976171	2.344055264	2.232276475	2.538111054	2.160542931	1.38761684	1.199919065	1.228642062	2.642455525	-3.689597023	2.405336846	2.074510769	2.345342269	-3.689597023
ZFP36L1	ENSG00000185650	-0.402378224	3.188390799	0.07596454	0.785398954	0.911976171	1.397605861	-3.689597023	6.152462418	-0.527739434	2.344829731	2.642358645	2.987061594	-1.93469812	3.713903158	-3.689597023	1.897473705	-0.871292019	5.648430995
SLC23A2	ENSG00000089057	-0.277395241	1.925220823	0.075935985	0.785438239	0.911976171	1.628836413	1.828142358	3.752344091	2.284709403	2.301346251	-1.45304137	4.078666958	-0.297264943	-0.056088749	0.807321189	0.437587861	0.492388697	2.584872458
ZNF17	ENSG00000186272	-0.273345015	3.571403016	0.075884713	0.785508794	0.911994157	3.4635189	4.681237903	3.334308549	3.669221138	4.008140311	3.095163843	3.308491993	3.284116415	-3.689597023	5.45667853	2.534275417	3.561490579	-3.689597023
ATG2A	ENSG00000110046	-0.321982611	0.948365986	0.075808215	0.785614114	0.912052499	1.796721023	2.540341305	1.454757	0.266185417	-0.403094115	-3.689597023	0.535898837	-0.142687749	2.428596093	-3.689597023	2.213386827	-0.678419696	-2.77628371
PMVK	ENSG00000163344	0.356289723	1.500120637	0.075730063	0.785721768	0.912113544	1.517848799	0.147589613	2.113867876	1.462765128	1.805828158	1.275357591	3.156710119	-0.297264943	3.312980522	-3.689597023	1.428664649	1.410258967	-3.689597023
ZNF70	ENSG00000187792	-0.283257817	1.044335191	0.075626735	0.785859998	0.912123428	2.300010401	2.345225782	1.208281881	0.059206171	0.148178442	1.036065332	2.101069626	1.457623645	1.582993112	-3.689597023	0.371320624	-0.218554345	1.862996053
AGMO	ENSG00000187546	-0.208112929	5.559981909	0.075608682	0.785889091	0.912123428	6.393713942	6.315944391	4.987223016	4.888758288	5.273880327	5.324607946	6.375463387	6.291094294	4.207291089	4.21141695	5.416145918	6.042543762	-3.689597023
FAM162A	ENSG00000114023	-0.340950726	2.268701539	0.075604032	0.785895503	0.912123428	1.376553675	2.267981266	4.089810686	1.251762344	2.178543845	3.052911988	4.291126318	-3.689597023	-0.826478327	-2.4830624	3.641666244	1.846455629	-3.161843097
SHOX2	ENSG00000168779	0.348141383	-0.282867901	0.075555187	0.785962878	0.912137705	-3.111918404	-1.119810615	-1.138682487	-0.22706332	-0.608932068	0.296888877	-3.689597023	-3.689597023	1.705410457	0.191301592	-0.826446344	-2.09611062	-3.689597023
HHLA3	ENSG00000197568	-0.354443788	-0.672614066	0.075430407	0.786135103	0.912225823	-0.801721556	-2.356663923	1.827109914	-2.663199083	-3.689597023	-0.290841973	-1.118781827	-1.166021684	-3.689597023	1.412623104	-0.422130798	-0.871292019	-3.689597023
GNL1	ENSG00000204590	-0.228249546	3.657783288	0.075401535	0.786174974	0.912225823	4.386552921	4.02383886	4.416799371	4.197497123	1.86676051	2.02320497	3.251616285	3.015187262	2.197791304	5.091027099	4.26528859	3.130411448	-3.689597023
RRBP1	ENSG00000125844	0.191547902	2.824477517	0.075354754	0.786204045	0.912225823	2.89599735	2.597589232	3.769523304	2.442338348	2.768616244	1.522438635	1.790974442	1.007386079	3.157230089	1.858035396	2.985667317	2.814881878	4.537189277
MYH15	ENSG00000144821	-0.126206412	4.656664581	0.075291962	0.786290832	0.91226261	4.652641889	4.634132618	3.480573569	5.01842593	4.823122491	5.145196513	3.783352543	3.41436249	3.742781824	4.62395663	4.090951952	4.4158806	6.070524541
	ENSG00000235008	-0.151970201	2.495498673	0.075200695	0.786417046	0.91229064	0.196805308	-0.298015613	-1.226783115	-0.584561118	-1.059752018	-0.088124212	-0.090485917	0.349337181	-1.369478619	-2.963713559	0.070842366	1.276956248	-1.508983323
LINC00680	ENSG00000215190	0.399190801	-0.114871219	0.075220508	0.786425158	0.91229064	-0.461304723	-0.866546242	1.689475795	-1.91580809	-3.689597023	-3.689597023	1.062220977	-1.499759814	-0.056088749	-3.689597023	1.292055934	0.492388697	-3.689597023
SAMD4B	ENSG00000179134	-0.218650518	3.264783558	0.075166848	0.78649938	0.91231284	4.033377079	3.602376406	4.452694489	2.603631244	2.454759034	0.749033555	3.639289406	4.016483367	2.380402486	1.817122111	3.388821251	2.73241141	3.236158507
SLC15A1	ENSG00000088386	0.411536539	-0.376692992	0.075125343	0.786556808	0.912315559	-3.689597023	-1.317301351	-3.689597023	-2.663199083	-0.222990752	0.915482917	0.567311882	0.632346462	-3.689597023	-3.689597023	-3.689597023	0.907602809	-3.689597023
TIGD6	ENSG00000164296	-0.373569658	1.769526998	0.074969821	0.78677215	0.912448596	2.478567761	2.692612233	1.224983672	2.498130426	1.113682918	0.520071281	2.840486759	1.761629919	-3.689597023	-3.689597023	2.250728305	2.551819223	-3.689597023
ZNF280D	ENSG00000137871	0.201347099	3.20563174	0.074919565	0.7868267	0.912448596	2.05703041	2.7056901	3.222316546	2.635078395	2.202379674	2.803937303	3.358728841	3.363666181	3.287073163	-2.123152317	3.238933179	3.143236493	0.893411309
MIB1	ENSG00000101752	0.128988825	5.461487842	0.074873394	0.786905786	0.912448596	4.867813866	4.79879746	5.750440476	4.690491421	5.567202441	4.560137999	4.619892226	4.829072289	6.538162829	6.115984443	3.539756473	3.981318576	4.469696627
RAB14	ENSG00000119396	0.149994787	4.556539591	0.074841295	0.786932385	0.912448596	3.327527346	3.967947812	5.310403568	3.972255774	4.770943688	4.587529303	5.553376744	4.179241663	4.284611336	2.714708051	4.952554498	4.988474629	4.129410846
PNKD	ENSG00000127838	0.188910152	4.37268235	0.07484369	0.786946971	0.912448596	3.610506477	3.474502065	4.552007904	3.039354635	4.565735422	5.76608164	3.83910904	1.945229902	3.091393193	2.780034376	4.484892731	4.761925241	6.551058656
PIP5K1B	ENSG00000107242	0.16398389	2.693793665	0.074777191	0.787003798	0.912450606	2.843264339	3.391957441	2.360547957	3.139237152	2.256511321	2.02320497	2.143371611	2.437123419	2.317804352	3.771871947	2.340060491	1.99534611	3.933239859
CSE1L	ENSG00000124207	-0.116132775	6.596638983	0.074727598	0.78710802	0.912481148	6.650400661	6.226335643	6.013969829	6.990833755	6.895808183	6.877765095	5.933826492	6.962255694	4.776334536	5.646713735	6.518937769	7.111065389	7.292701084
ADGRE5	ENSG00000123146	0.357500796	0.930706343	0.074704318	0.787140331	0.912481148	1.171833126	1.173555862	1.257818152	1.330710002	-0.025502367	-3.689597023	-1.45506875	-0.667215003	-3.689597023	2.610813436	2.549338981	1.276956248	-3.689597023
SULT2B1	ENSG00000088002	-0.315047149	-0.78396337	0.074609905	0.787271427	0.912533354	-1.536725306	-1.675853833	0.027409325	-0.837279904	-1.843686527	0.390343952	-1.587173917	-1.499759814	-0.944288374	-3.689597023	-0.204358005	0.570428392	-3.689597023
USP37	ENSG00000135913	-0.154743968	5.19564825	0.07459253	0.787295562	0.912533354	5.211813139	5.669911082	3.584534795	4.914616205	5.136290853	3.972515114	6.408902114	4.458260014	4.994146205	3.527482128	3.807466336	4.537446342	1.068455271
ZNF35	ENSG00000169981	0.428425722	-1.010598295	0.074551254	0.787352911	0.912535963	-0.801721556	-3.689597023	0.991145261	-3.689597023	-1.219477841	-3.689597023	0.093379065	0.868839203	0.489595068	-3.689597023	-1.390201072	-3.689597023	-3.689597023
SAMD3	ENSG00000164483	-0.201281961	5.217578918	0.074451831	0.787491118	0.912632279	5.181788143	4.188931108	3.672400961	5.254400025	5.236851622	6.924893724	0.657644455	2.254398829	4.626851794	6.673800924	3.995189076	5.277340703	6.333771538
CYB5RL	ENSG00000215883	-0.266438727	2.77366116	0.074381424	0.78758905	0.912645497	2.386795197	3.866789412	3.145441303	3.300905005	3.30104054	0.977033563	2.884797417	3.665219423	-3.038342632	3.050978827	3.524591994	3.155948531	-3.689597023
KL	ENSG00000133116	-0.396695152	0.16875929	0.07429244	0.787712894	0.912645497	-1.122913647	0.425668388	-3.689597023	1.936554948	-3.689597023	-3.689597023	-1.45506875	0.632346462	0.619840681	-3.689597023	-0.991040104	0.32237538	-3.689597023
RABGAP1L	ENSG00000152061	0.130669057	6.077047636	0.074275363	0.787736671	0.912645497	6.343065198	6.164926049	5.291697446	5.756396071	5.936964646	5.351002518	5.874632385	6.820256013	6.933720336	5.243560114	5.685236496	5.815005461	2.391361711
